model,Body,transmission,owners,VIN,model_year,Mileage,Fuel,Kilometer,price,City,Car_Age,model_encoded,Body_encoded,transmission_encoded,Fuel_encoded,price_encoded,City_encoded
0.903225806,0.222222222,1,1,0.268457586,2018,0.62143122,1,0.641124543,515000,0.2,0.131578947,28,2,1,4,856,1
0.322580645,0.222222222,1,2,0.133056883,2015,0.427141268,1,0.731408731,507000,0.2,0.210526316,10,2,1,4,848,1
0.322580645,0.222222222,1,2,0.134138646,2016,0.519836856,1,0.689659491,322000,0.2,0.184210526,10,2,1,4,566,1
0.612903226,0.222222222,1,1,0.35671144,2017,0.530960326,1,0.702127606,575000,0.2,0.157894737,19,2,1,4,916,1
0.612903226,0.222222222,1,1,0.610655368,2020,0.516499815,1,0.638190811,850000,0.2,0.078947368,19,2,1,4,1268,1
0.032258065,0.777777778,0,1,0.007752637,2014,0.320726733,0.25,0.706703132,1800000,0.2,0.236842105,1,7,0,1,328,1
0.290322581,0.888888889,1,1,0.105291625,2013,0.694104561,0.25,0.716861735,425000,0.2,0.263157895,9,8,1,1,724,1
0.612903226,0.222222222,1,1,0.610655368,2017,0.516499815,1,0.711624757,650000,0.2,0.157894737,19,2,1,4,1031,1
0.935483871,0.444444444,1,1,0.211845308,2009,0.212087505,0.25,0.753547701,750000,0.2,0.368421053,29,4,1,1,1158,1
0.290322581,0.888888889,1,1,0.105291625,2014,0.694104561,0.25,0.745421567,450000,0.2,0.236842105,9,8,1,1,748,1
0.612903226,0.888888889,1,1,0.5154602,2017,0.506117909,1,0.717634186,720000,0.2,0.157894737,19,8,1,4,1128,1
0.612903226,0.222222222,0,1,0.358514378,2014,0.593993326,1,0.715997262,425000,0.2,0.236842105,19,2,0,4,724,1
0.322580645,0.222222222,1,2,0.142522311,2010,0.492398962,1,0.748101148,235000,0.2,0.342105263,10,2,1,4,394,1
0.612903226,0.222222222,0,2,0.358514378,2016,0.593993326,1,0.714664173,437000,0.2,0.184210526,19,2,0,4,736,1
0.967741935,0.222222222,1,1,0.177409177,2014,0.348164627,1,0.745600394,410000,0.2,0.236842105,30,2,1,4,708,1
0.903225806,0.222222222,1,2,0.268457586,2018,0.62143122,1,0.681130195,502000,0.2,0.131578947,28,2,1,4,843,1
0.612903226,0.222222222,1,2,0.356350852,2011,0.513162773,1,0.707527658,222000,0.2,0.315789474,19,2,1,4,381,1
0.903225806,0.777777778,1,1,0.604525376,2019,0.367816092,0.25,0.674095165,1497000,0.2,0.105263158,28,7,1,1,249,1
0.225806452,0.777777778,1,2,0.081492833,2015,0.579162032,0.25,0.745773274,529000,0.2,0.210526316,7,7,1,1,870,1
0.612903226,0.222222222,1,2,0.372847742,2010,0.423433445,1,0.772903361,210000,0.2,0.342105263,19,2,1,4,371,1
0.935483871,0.777777778,1,1,0.71811052,2021,0.368928439,1,0.65500778,975000,0.2,0.052631579,29,7,1,4,1366,1
0.451612903,0.777777778,0,1,0.80618408,2020,0.449017427,1,0.652480813,1450000,0.2,0.078947368,14,7,0,4,234,1
0.612903226,0.222222222,1,1,0.638060038,2020,0.523915462,1,0.705582569,595000,0.2,0.078947368,19,2,1,4,936,1
0.322580645,0.777777778,1,1,0.482917155,2017,0.30441231,1,0.695838652,767000,0.2,0.157894737,10,7,1,4,1173,1
0.322580645,0.222222222,1,1,0.734517263,2022,0.516129032,1,0.664227711,825000,0.2,0.026315789,10,2,1,4,1245,1
0.322580645,0.222222222,0,3,0.141170107,2014,0.36596218,1,0.682763081,335000,0.2,0.236842105,10,2,0,4,579,1
0.290322581,0.222222222,0,1,0.120346164,2015,0.441972562,1,0.701197833,558000,0.2,0.210526316,9,2,0,4,899,1
0.903225806,0.222222222,1,1,0.664923826,2022,0.442343344,1,0.585561094,649000,0.2,0.026315789,28,2,1,4,1030,1
0.870967742,0.888888889,1,1,0.706211124,2021,0.440860215,1,0.673471163,1110000,0.2,0.052631579,27,8,1,4,132,1
0.612903226,0.222222222,1,1,0.683403948,2022,0.512050426,1,0.583572045,672000,0.2,0.026315789,19,2,1,4,1053,1
0.838709677,0.444444444,1,1,0.668439556,2022,0.479050797,1,0.627633054,675000,0.2,0.026315789,26,4,1,4,1056,1
0.290322581,0.888888889,1,1,0.109077797,2017,0.39747868,1,0.682796898,795000,0.2,0.157894737,9,8,1,4,1198,1
0.64516129,0.777777778,0,1,0.622284323,2021,0.449017427,0.25,0.699667341,113000,0.2,0.052631579,20,7,0,1,7,1
0.322580645,0.222222222,1,2,0.133056883,2017,0.427141268,1,0.693079587,587000,0.2,0.157894737,10,2,1,4,928,1
0.290322581,0.222222222,0,1,0.586045254,2019,0.412309974,1,0.66586473,807000,0.2,0.105263158,9,2,0,4,1229,1
0.225806452,0.222222222,1,1,0.092761201,2012,0.479050797,0.25,0.722406895,260000,0.2,0.289473684,7,2,1,1,416,1
0.612903226,0.888888889,1,1,0.524925629,2017,0.790507972,0.25,0.666340352,760000,0.2,0.157894737,19,8,1,1,1166,1
0.580645161,0.777777778,1,1,0.695303344,2022,0.330737857,0.25,0.638103891,1070000,0.2,0.026315789,18,7,1,1,112,1
0.612903226,0.222222222,1,2,0.610475074,2020,0.516499815,1,0.638103891,650000,0.2,0.078947368,19,2,1,4,1031,1
0.612903226,0.222222222,0,1,0.646353556,2020,0.542083797,1,0.666624463,520000,0.2,0.078947368,19,2,0,4,861,1
0.612903226,0.888888889,1,1,0.380690526,2011,0.453096033,0.25,0.735011973,350000,0.2,0.315789474,19,8,1,1,594,1
0.322580645,0.777777778,1,1,0.579194086,2015,0.32332221,1,0.724960441,875000,0.2,0.210526316,10,7,1,4,1287,1
0.580645161,0.777777778,0,1,0.34345984,2018,0.330737857,0.25,0.647108601,1450000,0.2,0.131578947,18,7,0,1,234,1
0.580645161,0.777777778,1,1,0.717118904,2022,0.301075269,1,0.586658448,1725000,0.2,0.026315789,18,7,1,4,308,1
0.161290323,0.222222222,1,1,0.471558641,2018,0.579162032,1,0.661447498,302000,0.2,0.131578947,5,2,1,4,546,1
0.322580645,0.888888889,0,1,0.537005319,2018,0.553207267,0.25,0.710821122,1060000,0.2,0.131578947,10,8,0,1,107,1
0.935483871,0.444444444,1,2,0.207608402,2007,0.212087505,0.25,0.76792516,600000,0.2,0.421052632,29,4,1,1,982,1
0.903225806,0.888888889,1,1,0.66420265,2022,0.452354468,1,0.709348611,722000,0.2,0.026315789,28,8,1,4,1130,1
0.612903226,0.222222222,1,1,0.544217074,2018,0.53948832,1,0.701220818,463000,0.2,0.131578947,19,2,1,4,761,1
0.548387097,0.777777778,0,1,0.743982692,2021,0.449017427,1,0.67945824,1770000,0.2,0.052631579,17,7,0,4,317,1
0.290322581,0.888888889,1,2,0.577841882,2019,0.46051168,1,0.679080728,627000,0.2,0.105263158,9,8,1,4,1008,1
0.612903226,0.222222222,1,1,0.35671144,2017,0.530960326,1,0.702127606,575000,0.2,0.157894737,19,2,1,4,916,1
0.903225806,0.777777778,1,2,0.539709727,2018,0.367816092,1,0.73203856,658000,0.2,0.131578947,28,7,1,4,1039,1
0.612903226,0.222222222,0,1,0.544126927,2018,0.53948832,1,0.734529803,477000,0.2,0.131578947,19,2,0,4,774,1
0.903225806,0.222222222,1,2,0.268457586,2019,0.62143122,1,0.682763081,500000,0.2,0.105263158,28,2,1,4,841,1
0.612903226,0.222222222,1,1,0.638240332,2017,0.523915462,1,0.627633054,650000,0.2,0.157894737,19,2,1,4,1031,1
0.612903226,0.222222222,1,1,0.500045073,2017,0.512050426,1,0.730479947,455000,0.2,0.157894737,19,2,1,4,753,1
0.322580645,0.222222222,1,1,0.149463626,2015,0.523173897,0.25,0.76792516,475000,0.2,0.210526316,10,2,1,1,772,1
0.322580645,0.888888889,0,1,0.537365906,2018,0.367816092,1,0.647108601,975000,0.2,0.131578947,10,8,0,4,1366,1
0.322580645,0.888888889,1,1,0.537456053,2017,0.367816092,1,0.727423076,750000,0.2,0.157894737,10,8,1,4,1158,1
0.612903226,0.222222222,0,1,0.358874966,2016,0.593993326,1,0.672291959,485000,0.2,0.184210526,19,2,0,4,782,1
0.612903226,0.222222222,1,1,0.358604525,2017,0.593993326,1,0.664169698,460000,0.2,0.157894737,19,2,1,4,758,1
0.290322581,0.888888889,1,1,0.711800234,2021,0.427141268,1,0.664227711,1265000,0.2,0.052631579,9,8,1,4,181,1
0.322580645,0.222222222,1,2,0.149463626,2016,0.523173897,0.25,0.728068173,567000,0.2,0.184210526,10,2,1,1,908,1
0.903225806,0.222222222,1,1,0.627783287,2020,0.62143122,1,0.655587507,619000,0.2,0.078947368,28,2,1,4,1000,1
0.290322581,0.888888889,1,0,0.108807356,2017,0.39747868,1,0.739145431,630000,0.2,0.157894737,9,8,1,4,1011,1
0.322580645,0.777777778,1,1,0.579103939,2018,0.32332221,1,0.730022864,835000,0.2,0.131578947,10,7,1,4,1253,1
0.548387097,0.777777778,1,2,0.625078879,2021,0.383018168,0.25,0.631183097,1703000,0.2,0.052631579,17,7,1,1,303,1
0.612903226,0.222222222,1,1,0.357432615,2019,0.530960326,1,0.743514545,635000,0.2,0.105263158,19,2,1,4,1016,1
0.322580645,0.222222222,1,2,0.613900658,2019,0.573229514,0.25,0.705815004,635000,0.2,0.105263158,10,2,1,1,1016,1
0.225806452,0.222222222,1,2,0.093482376,2013,0.479050797,0.25,0.753547701,300000,0.2,0.263157895,7,2,1,1,544,1
0.322580645,0.222222222,1,1,0.13314703,2017,0.427141268,1,0.728879545,657000,0.2,0.157894737,10,2,1,4,1038,1
0.612903226,0.222222222,1,2,0.933110971,2014,0.673340749,1,0.70256856,390000,0.2,0.236842105,19,2,1,4,633,1
0.903225806,0.888888889,1,1,0.50545389,2019,0.653318502,0.25,0.697140325,620000,0.2,0.105263158,28,8,1,1,1001,1
0.967741935,0.888888889,1,2,0.169295952,2017,0.367816092,1,0.718819507,465000,0.2,0.157894737,30,8,1,4,763,1
0.322580645,0.222222222,1,1,0.133237177,2015,0.427141268,1,0.67597468,590000,0.2,0.210526316,10,2,1,4,931,1
0.35483871,0.777777778,1,2,0.468764085,2016,0.185391175,0.25,0.756177918,950000,0.2,0.184210526,11,7,1,1,1349,1
0.290322581,0.888888889,1,1,0.577841882,2016,0.46051168,1,0.696644886,490000,0.2,0.184210526,9,8,1,4,787,1
0.935483871,0.888888889,1,1,0.196069593,2016,0.35965888,1,0.706460505,620000,0.2,0.184210526,29,8,1,4,1001,1
0.064516129,0.888888889,0,3,0.022897323,2008,0.163885799,0.25,0.74794144,680000,0.2,0.394736842,2,8,0,1,1061,1
0.290322581,0.222222222,1,2,0.120256017,2018,0.430849092,1,0.644437613,594000,0.2,0.131578947,9,2,1,4,935,1
0.322580645,0.222222222,1,1,0.132966736,2016,0.427141268,1,0.714741686,536000,0.2,0.184210526,10,2,1,4,877,1
0.612903226,0.222222222,1,1,0.358334085,2015,0.593993326,1,0.734644384,365000,0.2,0.210526316,19,2,1,4,608,1
0.612903226,0.222222222,0,2,0.500315514,2017,0.512050426,1,0.734047631,544000,0.2,0.157894737,19,2,0,4,885,1
0.903225806,0.222222222,1,1,0.627783287,2020,0.62143122,1,0.667736341,566000,0.2,0.078947368,28,2,1,4,907,1
0.322580645,0.222222222,1,1,0.138555846,2013,0.438264739,1,0.717120249,420000,0.2,0.263157895,10,2,1,4,719,1
0.290322581,0.888888889,1,2,0.109077797,2017,0.39747868,1,0.710246454,748000,0.2,0.157894737,9,8,1,4,1156,1
0.290322581,0.888888889,1,1,0.670512936,2021,0.427141268,1,0.586393045,880000,0.2,0.052631579,9,8,1,4,1291,1
0.612903226,0.888888889,1,1,0.637519156,2017,0.523915462,1,0.727648993,616000,0.2,0.157894737,19,8,1,4,997,1
0.548387097,0.777777778,1,1,0.62444785,2020,0.262513904,1,0.697883419,1554000,0.2,0.078947368,17,7,1,4,265,1
0.967741935,0.888888889,1,1,0.17966285,2018,0.334074898,1,0.714266317,725000,0.2,0.131578947,30,8,1,4,1133,1
0.612903226,0.222222222,1,1,0.374470387,2010,0.519836856,1,0.753547701,275000,0.2,0.342105263,19,2,1,4,432,1
0.612903226,0.888888889,1,1,0.61768683,2017,0.441972562,1,0.664902822,635000,0.2,0.157894737,19,8,1,4,1016,1
0.64516129,0.888888889,0,3,0.41620842,2013,0.219503152,0.25,0.713045711,1800000,0.2,0.263157895,20,8,0,1,328,1
0.612903226,0.222222222,1,1,0.937347877,2017,0.567296997,1,0.742138501,510000,0.2,0.157894737,19,2,1,4,851,1
0.612903226,0.222222222,1,1,0.937708465,2021,0.567296997,1,0.628659474,817000,0.2,0.052631579,19,2,1,4,1237,1
0.612903226,0.777777778,1,1,0.385017579,2018,0.614386355,0.25,0.746602087,850000,0.2,0.131578947,19,7,1,1,1268,1
0.225806452,0.777777778,1,2,0.079329307,2016,0.325176122,1,0.748863789,539000,0.2,0.184210526,7,7,1,4,880,1
0.612903226,0.222222222,0,2,0.356891734,2017,0.530960326,1,0.721848168,538000,0.2,0.157894737,19,2,0,4,879,1
0.612903226,0.222222222,1,1,0.35139277,2012,0.467927327,1,0.712739946,235000,0.2,0.289473684,19,2,1,4,394,1
0.322580645,0.222222222,1,1,0.513476967,2018,0.427141268,1,0.690671813,666000,0.2,0.131578947,10,2,1,4,1047,1
0.225806452,0.222222222,1,2,0.092851348,2010,0.479050797,0.25,0.74835074,210000,0.2,0.342105263,7,2,1,1,371,1
0.612903226,0.222222222,1,2,0.389164338,2016,0.497960697,1,0.696001495,413000,0.2,0.184210526,19,2,1,4,711,1
0.612903226,0.888888889,1,1,0.923014514,2016,0.568409344,1,0.73974556,505000,0.2,0.184210526,19,8,1,4,846,1
0.322580645,0.222222222,1,2,0.142522311,2009,0.492398962,1,0.713682832,300000,0.2,0.368421053,10,2,1,4,544,1
0.032258065,0.888888889,0,1,0.004958082,2014,0.393029292,0.25,0.760657581,890000,0.2,0.236842105,1,8,0,1,1298,1
0.612903226,0.222222222,1,1,0.350401154,2002,0.33444568,1,0.638103891,140000,0.2,0.552631579,19,2,1,4,25,1
0.838709677,0.777777778,0,1,0.752456504,2022,0.443084909,1,0.615664777,810000,0.2,0.026315789,26,7,0,4,1232,1
0.225806452,0.777777778,0,2,0.54845398,2018,0.286243975,1,0.67597468,725000,0.2,0.131578947,7,7,0,4,1133,1
0.870967742,0.777777778,0,1,0.781754259,2022,0.375231739,1,0.593446312,1755000,0.2,0.026315789,27,7,0,4,315,1
0.451612903,0.777777778,1,1,0.640133417,2019,0.360400445,1,0.697140325,1050000,0.2,0.105263158,14,7,1,4,103,1
0.935483871,0.777777778,1,1,0.718020373,2021,0.368928439,1,0.664227711,1000000,0.2,0.052631579,29,7,1,4,68,1
0.870967742,0.888888889,0,1,0.284053006,2018,0.287727104,1,0.662043443,850000,0.2,0.131578947,27,8,0,4,1268,1
0.322580645,0.222222222,1,2,0.13314703,2014,0.427141268,1,0.704373101,508000,0.2,0.236842105,10,2,1,4,849,1
0.290322581,0.888888889,1,2,0.506175065,2018,0.686688914,0.25,0.751316147,851000,0.2,0.131578947,9,8,1,1,1269,1
0.290322581,0.222222222,0,2,0.120346164,2016,0.441972562,1,0.739293643,560000,0.2,0.184210526,9,2,0,4,901,1
0.322580645,0.222222222,1,1,0.140989813,2014,0.472005933,1,0.73340274,335000,0.2,0.236842105,10,2,1,4,579,1
0.322580645,0.222222222,1,1,0.133056883,2015,0.427141268,1,0.752965735,445000,0.2,0.210526316,10,2,1,4,743,1
0.225806452,0.777777778,1,2,0.548814568,2019,0.590285502,0.25,0.722255233,830000,0.2,0.105263158,7,7,1,1,1249,1
0.580645161,0.777777778,0,1,0.727575949,2022,0.449017427,0.25,0.638103891,1790000,0.2,0.026315789,18,7,0,1,323,1
0.612903226,0.222222222,1,1,0.357432615,2016,0.530960326,1,0.680323902,630000,0.2,0.184210526,19,2,1,4,1011,1
0.612903226,0.888888889,1,2,0.923014514,2016,0.568409344,1,0.722748133,527000,0.2,0.184210526,19,8,1,4,868,1
0.322580645,0.777777778,0,1,0.725592716,2020,0.360400445,1,0.682763081,1320000,0.2,0.078947368,10,7,0,4,199,1
0.612903226,0.222222222,1,1,0.937708465,2022,0.567296997,1,0.586658448,860000,0.2,0.026315789,19,2,1,4,1275,1
0.322580645,0.777777778,1,1,0.482917155,2017,0.30441231,1,0.697140325,766000,0.2,0.157894737,10,7,1,4,1172,1
0.612903226,0.888888889,1,1,0.694492022,2020,0.568409344,1,0.682763081,610000,0.2,0.078947368,19,8,1,4,991,1
0.870967742,0.888888889,0,3,0.282250068,2015,0.540600667,0.25,0.727423076,475000,0.2,0.210526316,27,8,0,1,772,1
0.322580645,0.222222222,1,2,0.138555846,2014,0.438264739,1,0.729014048,390000,0.2,0.236842105,10,2,1,4,633,1
0.322580645,0.888888889,0,1,0.660416479,2020,0.482758621,1,0.670264971,680000,0.2,0.078947368,10,8,0,4,1061,1
0.322580645,0.888888889,1,1,0.537456053,2018,0.367816092,1,0.652480813,855000,0.2,0.131578947,10,8,1,4,1271,1
0.612903226,0.444444444,1,1,0.63328225,2022,0.442343344,1,0.593446312,1200000,0.2,0.026315789,19,4,1,4,161,1
0.870967742,0.888888889,1,1,0.783467051,2022,0.431590656,1,0.582313244,1786000,0.2,0.026315789,27,8,1,4,322,1
0.322580645,0.222222222,1,1,0.133237177,2016,0.427141268,1,0.673157815,614000,0.2,0.184210526,10,2,1,4,995,1
0.612903226,0.888888889,1,1,0.380510232,2010,0.386355209,1,0.672075566,340000,0.2,0.342105263,19,8,1,4,584,1
0.322580645,0.222222222,1,2,0.14964392,2016,0.374860957,1,0.706603076,558000,0.2,0.184210526,10,2,1,4,899,1
0.838709677,0.444444444,1,2,0.907328946,2020,0.479050797,1,0.692093531,650000,0.2,0.078947368,26,4,1,4,1031,1
0.290322581,0.888888889,0,1,0.712160822,2017,0.416017798,1,0.708887437,950000,0.2,0.157894737,9,8,0,4,1349,1
0.612903226,0.222222222,1,1,0.937347877,2021,0.567296997,1,0.695811033,710000,0.2,0.052631579,19,2,1,4,1119,1
0.548387097,0.777777778,0,1,0.674389254,2019,0.255098257,1,0.685906648,1700000,0.2,0.105263158,17,7,0,4,302,1
0.225806452,0.777777778,1,1,0.079960335,2016,0.581757508,0.25,0.745655038,684000,0.2,0.184210526,7,7,1,1,1065,1
0.161290323,0.222222222,1,1,0.471558641,2018,0.579162032,1,0.73590846,309000,0.2,0.131578947,5,2,1,4,553,1
0.612903226,0.222222222,1,1,0.663571622,2018,0.53948832,1,0.677234772,500000,0.2,0.131578947,19,2,1,4,841,1
0.612903226,0.222222222,1,0,0.35671144,2018,0.530960326,1,0.665140414,650000,0.2,0.131578947,19,2,1,4,1031,1
0.838709677,0.222222222,1,1,0.507978004,2018,0.590656285,1,0.69687044,360000,0.2,0.131578947,26,2,1,4,603,1
0.322580645,0.888888889,1,2,0.168214189,2014,0.445680386,1,0.682763081,450000,0.2,0.236842105,10,8,1,4,748,1
0.612903226,0.222222222,0,2,0.356891734,2018,0.530960326,1,0.697140325,660000,0.2,0.131578947,19,2,0,4,1041,1
0.612903226,0.777777778,1,1,0.387090958,2019,0.638487208,0.25,0.708887437,950000,0.2,0.105263158,19,7,1,1,1349,1
0.967741935,0.888888889,1,1,0.540971784,2017,0.367816092,1,0.708887437,500000,0.2,0.157894737,30,8,1,4,841,1
0.612903226,0.222222222,1,2,0.388082575,2014,0.497960697,1,0.746254886,361000,0.2,0.236842105,19,2,1,4,604,1
0.322580645,0.222222222,1,1,0.504732714,2019,0.438264739,1,0.735589969,549000,0.2,0.105263158,10,2,1,4,890,1
0.225806452,0.222222222,1,3,0.093121789,2012,0.315906563,1,0.724501939,210000,0.2,0.289473684,7,2,1,4,371,1
0.612903226,0.222222222,1,1,0.937347877,2021,0.567296997,1,0.706104934,704000,0.2,0.052631579,19,2,1,4,1113,1
0.290322581,0.888888889,1,1,0.57820247,2019,0.46051168,1,0.738544403,729000,0.2,0.105263158,9,8,1,4,1137,1
0.290322581,0.888888889,0,1,0.11457676,2014,0.404894327,1,0.699405369,700000,0.2,0.236842105,9,8,0,4,1109,1
0.322580645,0.222222222,1,2,0.513476967,2018,0.427141268,1,0.704474378,619000,0.2,0.131578947,10,2,1,4,1000,1
0.290322581,0.888888889,1,1,0.108807356,2017,0.39747868,1,0.708887437,725000,0.2,0.157894737,9,8,1,4,1133,1
0.322580645,0.222222222,1,1,0.638781213,2020,0.505005562,1,0.676792738,621000,0.2,0.078947368,10,2,1,4,1002,1
0.290322581,0.888888889,1,1,0.577841882,2020,0.46051168,1,0.743860565,685000,0.2,0.078947368,9,8,1,4,1066,1
0.290322581,0.888888889,1,1,0.62237447,2021,0.427141268,1,0.691160054,950000,0.2,0.052631579,9,8,1,4,1349,1
0.870967742,0.888888889,1,1,0.28513477,2013,0.497589915,0.25,0.742135296,410000,0.2,0.263157895,27,8,1,1,708,1
0.967741935,0.888888889,1,1,0.574867033,2019,0.458286986,1,0.686985216,570000,0.2,0.105263158,30,8,1,4,911,1
0.580645161,0.777777778,1,2,0.337870729,2016,0.423062662,0.25,0.76792516,550000,0.2,0.184210526,18,7,1,1,891,1
0.290322581,0.888888889,1,1,0.114847201,2015,0.382647386,1,0.741800481,600000,0.2,0.210526316,9,8,1,4,982,1
0.967741935,0.888888889,1,3,0.171639773,2009,0.293659622,0.25,0.753547701,226000,0.2,0.368421053,30,8,1,1,385,1
0.322580645,0.888888889,0,1,0.484900388,2018,0.279569892,1,0.664227711,1350000,0.2,0.131578947,10,8,0,4,207,1
0.322580645,0.222222222,1,1,0.139457315,2014,0.438264739,1,0.74450014,365000,0.2,0.236842105,10,2,1,4,608,1
0.322580645,0.222222222,1,1,0.14964392,2018,0.374860957,1,0.721806002,707000,0.2,0.131578947,10,2,1,4,1116,1
0.322580645,0.888888889,1,1,0.537456053,2017,0.367816092,1,0.697140325,800000,0.2,0.157894737,10,8,1,4,1223,1
0.322580645,0.222222222,1,1,0.600558911,2018,0.490174268,1,0.672818507,520000,0.2,0.131578947,10,2,1,4,861,1
0.322580645,0.222222222,1,2,0.133237177,2016,0.427141268,1,0.703328067,602000,0.2,0.184210526,10,2,1,4,984,1
0.322580645,0.888888889,0,2,0.60118994,2018,0.553207267,0.25,0.681131847,1050000,0.2,0.131578947,10,8,0,1,103,1
0.322580645,0.222222222,1,2,0.133597764,2014,0.573229514,0.25,0.744535349,546000,0.2,0.236842105,10,2,1,1,887,1
0.290322581,0.888888889,1,1,0.712070675,2020,0.427141268,1,0.71846601,1188000,0.2,0.078947368,9,8,1,4,155,1
0.322580645,0.222222222,1,1,0.133237177,2016,0.427141268,1,0.693739089,621000,0.2,0.184210526,10,2,1,4,1002,1
0.612903226,0.222222222,1,1,0.638150185,2015,0.523915462,1,0.715997262,515000,0.2,0.210526316,19,2,1,4,856,1
0.967741935,0.222222222,1,1,0.175065357,2016,0.338153504,1,0.727423076,600000,0.2,0.184210526,30,2,1,4,982,1
0.967741935,0.222222222,1,1,0.567474984,2018,0.43381535,1,0.65743937,775000,0.2,0.131578947,30,2,1,4,1180,1
0.225806452,0.777777778,1,2,0.079149013,2016,0.581757508,0.25,0.704442171,645000,0.2,0.184210526,7,7,1,1,1026,1
0.290322581,0.888888889,1,1,0.670242495,2018,0.427141268,1,0.671104284,650000,0.2,0.131578947,9,8,1,4,1031,1
0.612903226,0.888888889,1,1,0.515009465,2017,0.779013719,0.25,0.727423076,700000,0.2,0.157894737,19,8,1,1,1109,1
0.322580645,0.888888889,1,1,0.727666096,2016,0.445680386,1,0.735011973,437000,0.2,0.184210526,10,8,1,4,736,1
0.322580645,0.888888889,1,1,0.168304336,2015,0.445680386,1,0.697393683,460000,0.2,0.210526316,10,8,1,4,758,1
0.322580645,0.888888889,1,2,0.127918507,2012,0.344086022,1,0.727423076,250000,0.2,0.289473684,10,8,1,4,406,1
0.290322581,0.222222222,1,0,0.120436311,2016,0.430849092,1,0.70954024,520000,0.2,0.184210526,9,2,1,4,861,1
0.225806452,0.777777778,1,3,0.079599748,2017,0.325176122,1,0.710079059,566000,0.2,0.157894737,7,7,1,4,907,1
0.838709677,0.222222222,1,1,0.484089065,2019,0.590656285,1,0.703765559,403000,0.2,0.105263158,26,2,1,4,701,1
0.290322581,0.222222222,1,1,0.120436311,2015,0.430849092,1,0.695282683,517000,0.2,0.210526316,9,2,1,4,858,1
0.322580645,0.888888889,1,2,0.168394483,2016,0.445680386,1,0.708382906,449000,0.2,0.184210526,10,8,1,4,747,1
0.290322581,0.888888889,1,2,0.112052646,2014,0.367816092,1,0.786557534,455000,0.2,0.236842105,9,8,1,4,753,1
0.967741935,0.888888889,1,1,0.172721536,2014,0.282165369,1,0.749806702,643000,0.2,0.236842105,30,8,1,4,1024,1
0.580645161,0.777777778,1,2,0.338051023,2018,0.423062662,0.25,0.745759946,705000,0.2,0.131578947,18,7,1,1,1114,1
0.903225806,0.222222222,1,1,0.745785631,2021,0.614015573,0.25,0.683768364,889000,0.2,0.052631579,28,2,1,1,1297,1
0.612903226,0.888888889,0,2,0.379428468,2016,0.723396366,0.25,0.721823575,621000,0.2,0.184210526,19,8,0,1,1002,1
0.064516129,0.888888889,0,2,0.017218065,2011,0.57879125,0.25,0.681133499,1400000,0.2,0.315789474,2,8,0,1,221,1
0.290322581,0.888888889,1,1,0.654106193,2014,0.382647386,1,0.728645266,630000,0.2,0.236842105,9,8,1,4,1011,1
0.290322581,0.888888889,1,1,0.653925899,2015,0.382647386,1,0.747245349,530000,0.2,0.210526316,9,8,1,4,871,1
0.612903226,0.222222222,1,1,0.610384927,2017,0.516499815,1,0.674926367,678000,0.2,0.157894737,19,2,1,4,1059,1
0.64516129,0.888888889,0,2,0.420986208,2011,0.468298109,0.25,0.727423076,1200000,0.2,0.315789474,20,8,0,1,161,1
0.838709677,0.888888889,1,2,0.457766159,2014,0.493882091,0.25,0.741800481,524000,0.2,0.236842105,26,8,1,1,865,1
